email_ids	start_index	end_index	label
038-000280-EM	543	677	0
053-000187-EM	765	903	0
055-027393-EM	0	99	0
007-014808-EM	759	834	0
015-001315-EM	110	171	1
057-001958-EM	37	127	0
055-032235-EM	451	550	0
057-015435-EM	255	369	0
057-014710-EM	38	83	0
055-017556-EM	63	285	0
007-000359-EM	100	176	0
080-005654-EM	356	468	0
007-004553-EM	126	261	0
061-001047-EM	53	88	0
055-020454-EM	7	94	0
055-006772-EM	200	304	0
057-016641-EM	162	230	0
071-000519-EM	11	110	0
062-000618-EM	273	397	0
147-003335-EM	237	291	0
055-029904-EM	293	328	0
008-010775-EM	238	326	0
080-009287-EM	111	125	0
055-013085-EM	454	486	1
080-005105-EM	187	706	0
049-001665-EM	688	759	0
040-007241-EM	153	193	0
055-007784-EM	172	296	0
055-035587-EM	2	215	0
058-002010-EM	129	200	0
032-001094-EM	383	431	0
055-025228-EM	572	839	0
049-000762-EM	29	128	1
055-008979-EM	0	1105	0
095-001388-EM	12	132	0
037-000890-EM	128	267	0
059-004258-EM	168	404	0
166-004771-EM	554	564	0
080-010558-EM	907	1065	0
007-001768-EM	275	472	0
084-003075-EM	128	230	0
032-000678-EM	59	86	0
055-020406-EM	157	176	0
007-001178-EM	67	127	0
076-001853-EM	338	427	0
057-012336-EM	782	837	0
055-030224-EM	611	641	0
055-019124-EM	630	762	0
055-024938-EM	38	122	0
068-002944-EM	264	377	0
007-014808-EM	763	838	0
084-004374-EM	390	643	0
055-023129-EM	680	703	0
059-001420-EM	561	591	0
046-000490-EM	364	435	0
157-000646-EM	419	442	0
121-000401-EM	685	1507	0
057-004057-EM	639	671	0
024-001725-EM	109	226	0
056-002080-EM	207	427	1
112-003793-EM	55	68	0
142-007209-EM	331	402	0
008-013397-EM	129	208	0
068-000337-EM	334	436	0
057-010794-EM	336	364	0
219-002555-EM	203	210	0
018-003820-EM	36	158	1
012-000762-EM	557	674	0
012-001369-EM	97	142	0
063-014541-EM	158	256	1
055-028838-EM	402	543	0
008-016258-EM	1375	1395	0
048-001814-EM	35	62	0
008-012463-EM	64	137	0
080-005105-EM	105	167	0
016-000047-EM	422	787	0
055-012750-EM	87	116	0
076-001853-EM	341	351	0
059-001431-EM	1175	1274	0
057-007972-EM	391	406	0
093-007402-EM	302	319	0
022-000631-EM	2	191	0
076-004964-EM	403	432	0
024-001736-EM	387	485	0
055-004941-EM	186	304	0
216-020916-EM	308	322	0
065-001876-EM	71	119	0
081-000144-EM	1028	1188	0
018-007387-EM	149	199	0
057-008017-EM	304	326	0
046-005401-EM	36	61	0
055-020803-EM	185	200	1
008-013397-EM	469	525	0
061-001499-EM	102	112	0
235-013685-EM	24	44	0
055-031068-EM	352	390	0
018-002193-EM	1096	1142	0
024-005596-EM	354	378	0
063-015288-EM	10	68	0
049-002506-EM	756	847	1
080-012101-EM	656	714	0
051-006546-EM	53	92	0
007-005379-EM	2	50	0
055-024533-EM	36	74	0
065-000214-EM	270	403	0
057-012336-EM	307	435	0
080-010558-EM	706	788	0
008-004320-EM	831	874	0
151-001959-EM	11	20	0
071-000952-EM	834	1084	0
007-014023-EM	1150	1257	0
057-015073-EM	124	303	0
057-006301-EM	130	309	0
053-006712-EM	65	152	0
232-006547-EM	464	594	0
049-001527-EM	388	505	0
049-002313-EM	242	366	1
080-011926-EM	98	178	0
062-059194-EM	389	511	0
057-016088-EM	353	420	0
007-004240-EM	244	320	0
057-014015-EM	561	751	0
004-001156-EM	522	627	0
055-030980-EM	250	375	0
175-001293-EM	50	126	0
008-008079-EM	10	42	0
055-019707-EM	258	313	1
196-009319-EM	112	195	0
076-006020-EM	202	245	0
141-000409-EM	565	664	0
055-030761-EM	109	180	0
018-006856-EM	267	311	0
161-012545-EM	389	601	1
061-000978-EM	210	264	0
059-002069-EM	715	783	0
069-000265-EM	192	207	0
032-002969-EM	137	165	0
055-037085-EM	298	480	0
056-000005-EM	160	223	0
049-002306-EM	119	154	0
049-001969-EM	260	295	0
069-001707-EM	333	446	0
062-000102-EM	218	327	0
062-013497-EM	680	711	0
011-004340-EM	94	173	0
055-001023-EM	111	275	0
057-013308-EM	864	1097	0
084-011404-EM	179	321	0
057-011898-EM	373	414	0
015-003377-EM	75	335	0
080-006855-EM	64	116	0
055-017704-EM	168	284	0
084-006747-EM	236	353	1
080-001816-EM	262	358	0
062-022143-EM	83	394	0
055-007506-EM	363	374	0
080-009037-EM	82	245	0
219-005451-EM	389	402	0
011-001482-EM	73	136	0
055-030670-EM	96	161	0
055-015064-EM	65	112	0
053-001831-EM	362	451	0
055-018926-EM	137	169	0
031-000474-EM	74	348	1
076-007184-EM	72	94	0
053-002961-EM	24	49	1
084-005271-EM	238	268	0
070-000167-EM	245	373	0
008-010714-EM	11	71	0
051-000925-EM	381	548	0
038-001410-EM	260	394	0
057-011474-EM	41	113	0
007-004734-EM	151	235	0
004-000487-EM	2	226	0
239-007138-EM	187	251	0
049-003428-EM	595	747	0
076-001853-EM	327	337	0
055-028459-EM	333	382	0
076-005655-EM	81	98	0
055-022892-EM	1821	1840	0
032-002969-EM	107	136	0
053-000837-EM	293	336	0
062-063406-EM	86	129	0
062-060254-EM	339	397	0
065-001912-EM	143	213	0
051-001938-EM	66	98	1
008-004931-EM	142	243	1
008-005352-EM	276	314	1
007-014511-EM	265	446	1
069-002269-EM	2	135	1
057-004587-EM	247	440	0
046-004896-EM	871	882	0
011-004757-EM	19	41	1
024-003642-EM	332	460	0
057-010718-EM	66	340	1
008-009890-EM	20	51	0
070-000239-EM	277	348	0
082-002872-EM	1051	1064	0
084-002618-EM	144	196	0
018-002472-EM	500	545	0
055-037234-EM	109	174	0
076-007616-EM	294	348	0
018-004888-EM	156	185	0
016-000522-EM	107	313	0
080-000504-EM	215	329	0
008-013555-EM	1293	1329	0
080-011492-EM	67	123	1
018-006935-EM	868	948	0
046-003822-EM	167	280	0
107-010413-EM	454	498	1
053-002790-EM	18	49	0
051-002065-EM	428	541	0
136-000080-EM	743	855	0
024-000498-EM	99	214	0
189-002937-EM	653	713	0
055-026426-EM	55	90	0
057-012829-EM	210	270	0
084-002233-EM	73	210	0
052-000942-EM	682	726	0
062-057768-EM	168	299	0
008-008368-EM	296	354	0
068-001972-EM	66	187	0
055-027564-EM	93	284	0
007-000270-EM	92	216	1
069-000996-EM	1614	1835	0
068-001675-EM	18	147	0
216-018793-EM	297	470	0
020-005779-EM	142	196	0
018-005969-EM	86	328	0
018-005969-EM	353	527	0
057-014363-EM	64	257	0
063-008049-EM	355	431	0
038-001961-EM	324	381	0
076-000329-EM	2	101	0
128-002951-EM	944	998	0
057-013126-EM	169	312	0
062-061645-EM	217	260	0
057-007159-EM	197	341	0
084-000419-EM	30	99	1
053-006612-EM	134	234	0
065-000153-EM	129	302	0
162-004411-EM	735	800	0
007-007264-EM	151	188	1
055-027563-EM	1107	1163	0
055-017323-EM	280	357	0
080-004525-EM	122	204	0
063-009389-EM	241	270	0
055-004645-EM	384	397	0
094-001697-EM	167	243	0
206-009465-EM	333	404	0
024-000070-EM	119	140	1
082-002020-EM	53	112	0
063-016923-EM	467	537	1
053-005910-EM	709	754	0
107-011045-EM	165	175	0
057-012932-EM	0	273	0
011-004201-EM	93	148	0
011-002001-EM	27	41	0
055-010300-EM	204	382	1
011-004212-EM	132	162	1
076-005172-EM	147	222	0
059-001047-EM	202	278	0
018-002193-EM	1533	1880	0
059-007055-EM	119	160	0
053-001167-EM	1387	1411	0
024-002462-EM	48	158	0
019-001025-EM	305	393	0
035-000113-EM	403	520	0
069-002014-EM	169	235	0
024-008583-EM	41	68	0
038-001559-EM	118	332	0
062-059331-EM	0	220	0
216-007004-EM	459	553	0
046-003822-EM	281	309	0
091-006967-EM	192	257	0
007-002468-EM	159	321	0
008-005941-EM	203	294	0
117-006154-EM	134	159	0
076-005172-EM	301	345	1
011-003022-EM	28	39	1
015-000019-EM	491	571	0
053-002535-EM	34	138	0
055-006860-EM	54	85	0
008-010714-EM	75	314	0
007-008810-EM	98	156	0
048-001508-EM	90	125	0
063-001526-EM	141	211	0
156-000044-EM	310	386	0
216-005729-EM	758	778	1
016-005647-EM	559	623	0
055-036703-EM	363	473	0
053-000991-EM	1535	1755	0
051-006843-EM	2	43	1
007-003670-EM	858	870	0
205-005214-EM	323	384	0
057-004587-EM	2	243	0
055-027385-EM	107	199	0
062-062592-EM	115	156	1
049-002306-EM	158	239	0
235-006132-EM	342	367	0
189-002571-EM	749	803	0
025-000013-EM	605	1136	0
011-002607-EM	118	149	0
008-003620-EM	235	249	1
055-030726-EM	197	210	0
210-003022-EM	126	151	0
040-009019-EM	0	45	0
004-001104-EM	101	161	0
053-002665-EM	35	86	1
080-004860-EM	501	604	0
029-000071-EM	162	252	0
008-016764-EM	247	467	0
057-004779-EM	381	424	0
008-010055-EM	878	1112	0
215-004634-EM	804	1033	0
069-002650-EM	133	171	0
055-026998-EM	17	124	0
008-013397-EM	366	468	0
037-004441-EM	255	493	0
051-002540-EM	149	181	0
008-011093-EM	315	369	0
239-004046-EM	99	109	1
007-007902-EM	104	202	0
055-033462-EM	0	169	0
055-031058-EM	584	630	0
080-005105-EM	176	697	0
053-007351-EM	321	386	0
051-004325-EM	114	178	0
032-003292-EM	364	609	0
020-000439-EM	213	283	0
057-012158-EM	641	837	0
062-059545-EM	165	193	1
080-004326-EM	26	58	0
069-001694-EM	117	145	0
080-008124-EM	199	322	0
055-017651-EM	121	143	0
055-013403-EM	182	310	0
048-002809-EM	99	106	0
068-004513-EM	25	94	0
016-002827-EM	40	123	1
055-033154-EM	142	178	0
024-002844-EM	0	42	1
018-006935-EM	858	942	0
046-001445-EM	319	461	0
022-001990-EM	53	152	0
057-010905-EM	92	167	0
048-002010-EM	327	387	0
059-001384-EM	859	939	1
082-002872-EM	1381	1394	0
055-000775-EM	29	117	0
024-004533-EM	43	317	0
001-001851-EM	293	375	0
057-014336-EM	786	932	0
005-000716-EM	313	561	0
055-028252-EM	990	1157	0
007-003913-EM	109	197	0
055-025726-EM	726	800	0
060-003477-EM	149	186	0
053-002519-EM	49	129	1
046-003912-EM	227	244	0
235-031745-EM	292	387	0
057-008701-EM	346	380	0
055-003271-EM	272	395	0
008-006162-EM	907	925	0
053-005503-EM	605	702	0
032-001013-EM	231	270	0
024-000366-EM	106	218	0
014-001200-EM	425	464	0
037-005656-EM	181	307	0
014-001166-EM	420	593	0
007-004734-EM	608	626	0
055-031350-EM	972	1005	0
008-000850-EM	66	145	1
037-007092-EM	1347	1357	1
055-033614-EM	0	73	0
024-005943-EM	1233	2439	0
008-002902-EM	184	268	0
055-010911-EM	311	616	0
062-057592-EM	22	40	0
055-021117-EM	92	211	0
080-001326-EM	26	72	0
029-000383-EM	39	177	0
046-002481-EM	12	71	0
055-022884-EM	2174	2193	0
080-002760-EM	68	104	0
057-002205-EM	689	879	0
084-000371-EM	187	275	0
055-017651-EM	133	152	0
216-006907-EM	928	1057	0
055-035673-EM	182	296	0
055-016322-EM	293	347	0
048-000804-EM	22	44	0
055-024458-EM	164	361	0
243-003469-EM	485	516	0
046-002182-EM	208	309	0
055-030787-EM	167	205	1
084-000371-EM	268	354	0
053-000991-EM	2017	2067	0
007-000043-EM	0	319	0
055-029379-EM	835	874	0
076-003599-EM	0	91	0
048-000897-EM	17	56	0
055-024165-EM	750	786	0
055-023898-EM	574	618	0
049-003623-EM	360	412	0
029-001483-EM	54	88	0
080-007616-EM	360	475	0
057-015975-EM	58	193	0
051-003869-EM	514	535	1
055-025726-EM	154	241	0
008-015989-EM	9	66	0
053-005106-EM	953	998	0
060-004889-EM	0	88	0
008-013012-EM	13	32	0
055-026319-EM	2	298	0
084-003656-EM	254	292	0
055-022699-EM	269	541	0
037-002145-EM	16	71	0
084-007461-EM	445	562	0
008-004320-EM	792	819	0
008-014837-EM	135	227	0
055-015064-EM	73	120	0
065-000019-EM	70	121	0
007-002566-EM	146	253	0
011-005224-EM	35	47	0
055-027596-EM	177	267	1
055-022699-EM	683	756	0
011-004213-EM	198	254	0
016-005326-EM	118	207	0
007-001178-EM	265	310	0
055-024814-EM	133	162	0
084-010355-EM	109	193	0
068-003067-EM	316	354	0
055-007269-EM	270	352	0
048-002809-EM	54	95	0
024-007403-EM	206	268	0
062-058252-EM	147	261	0
080-001379-EM	139	266	0
063-012875-EM	1381	1615	0
053-004687-EM	649	901	0
069-002504-EM	351	466	1
027-000234-EM	737	864	0
057-002128-EM	686	1017	0
084-003075-EM	98	124	0
055-031655-EM	0	67	0
080-001688-EM	152	280	0
015-002433-EM	212	320	0
232-006360-EM	313	430	1
053-008984-EM	791	914	0
055-024699-EM	186	222	0
086-000404-EM	203	293	0
059-002069-EM	71	169	0
062-064314-EM	286	391	0
055-018358-EM	247	373	0
053-004346-EM	139	300	0
055-021986-EM	310	348	0
055-023629-EM	0	117	0
051-002074-EM	103	161	0
057-012158-EM	510	639	0
055-012928-EM	193	234	1
008-013397-EM	363	465	0
046-005331-EM	105	240	0
060-001408-EM	1389	1502	0
018-008075-EM	91	196	0
055-028606-EM	75	111	0
057-014529-EM	217	292	0
084-006278-EM	35	111	0
004-001529-EM	117	324	0
055-032705-EM	136	223	0
057-005198-EM	71	250	0
024-006410-EM	758	874	0
161-000944-EM	581	596	0
062-064446-EM	702	759	1
242-002743-EM	64	90	0
055-022331-EM	341	358	0
037-003581-EM	86	126	0
048-000987-EM	165	236	0
011-000655-EM	102	127	0
063-012321-EM	960	1022	0
008-007909-EM	23	85	1
024-004583-EM	546	584	0
007-012018-EM	116	146	0
076-007164-EM	81	113	1
053-000602-EM	124	167	1
055-032362-EM	107	180	0
059-002267-EM	81	128	0
053-003890-EM	1108	1123	0
065-000035-EM	254	378	0
049-001444-EM	51	226	0
055-024923-EM	189	509	0
086-000404-EM	297	396	0
163-009652-EM	350	532	0
024-006642-EM	16	225	0
011-003328-EM	282	335	0
055-020033-EM	85	115	0
008-016042-EM	305	763	0
057-008017-EM	290	312	0
193-002023-EM	205	256	0
055-021757-EM	105	146	0
120-000599-EM	677	725	0
193-002380-EM	117	142	1
008-011093-EM	178	203	0
007-004965-EM	658	714	0
063-007188-EM	238	316	0
076-001831-EM	260	381	1
001-000386-EM	2	113	1
057-014336-EM	668	749	0
065-000348-EM	527	670	0
011-002034-EM	576	647	1
016-002602-EM	610	713	0
049-003202-EM	809	893	0
004-001104-EM	159	249	0
048-002882-EM	92	166	0
063-001968-EM	39	143	0
024-007638-EM	176	226	0
057-008017-EM	117	238	0
007-002753-EM	83	157	0
055-026738-EM	87	208	0
046-001891-EM	1461	2027	0
001-003352-EM	86	125	1
076-000975-EM	10	70	0
057-014005-EM	32	55	1
029-001224-EM	93	133	1
008-014796-EM	19	45	0
038-001052-EM	298	356	0
163-007201-EM	498	613	0
055-025919-EM	290	372	0
060-000543-EM	0	212	0
008-003811-EM	8	27	0
055-022923-EM	151	227	0
053-005503-EM	950	1042	0
107-005593-EM	56	116	0
053-005503-EM	820	906	0
059-001047-EM	334	410	0
031-000389-EM	165	215	0
055-037141-EM	154	229	1
157-002417-EM	605	667	1
084-000618-EM	403	439	1
063-011469-EM	227	273	0
058-001020-EM	118	248	0
065-000975-EM	875	951	0
046-003767-EM	584	728	0
059-000375-EM	97	155	0
016-005381-EM	300	422	0
057-014529-EM	97	213	0
046-001836-EM	81	319	0
055-035744-EM	2	118	0
018-002472-EM	360	499	0
059-002546-EM	331	515	0
016-000188-EM	2	195	0
069-000325-EM	10527	10578	0
053-007426-EM	58	124	1
018-007872-EM	2	349	0
049-000775-EM	200	375	0
055-031782-EM	628	675	0
029-001648-EM	114	190	0
055-035682-EM	128	205	0
053-007802-EM	69	107	0
055-019294-EM	481	576	0
094-000005-EM	576	897	1
061-000866-EM	49	116	0
052-000690-EM	183	210	1
069-001550-EM	4	39	0
053-001790-EM	553	620	0
007-002612-EM	485	547	1
057-005241-EM	772	1249	0
057-000691-EM	685	946	0
061-001384-EM	49	125	0
038-001559-EM	60	67	1
055-005701-EM	2	155	0
068-002473-EM	277	337	0
039-000093-EM	195	236	0
057-010491-EM	162	225	0
063-011389-EM	139	209	0
069-000996-EM	1177	1342	0
051-000320-EM	2	85	0
068-000118-EM	306	327	0
014-001166-EM	361	419	0
184-000159-EM	332	479	0
001-003639-EM	301	374	0
080-004698-EM	171	292	0
055-022827-EM	1135	1200	1
076-006355-EM	462	499	0
004-000632-EM	622	714	0
001-001347-EM	86	117	0
007-000990-EM	233	287	0
032-002539-EM	636	714	0
057-011015-EM	222	887	0
007-003596-EM	105	280	0
008-008112-EM	37	64	0
062-020742-EM	2	192	0
115-000845-EM	723	857	0
057-012740-EM	385	430	0
049-003099-EM	168	237	0
051-006387-EM	2	104	0
057-001916-EM	19	119	0
055-017323-EM	161	222	0
024-008088-EM	2	180	0
059-001870-EM	1735	1935	0
082-002379-EM	1010	1017	0
055-026540-EM	0	369	1
055-023763-EM	2617	2632	1
065-000214-EM	281	414	0
030-000257-EM	423	499	0
055-018135-EM	3	152	0
055-038135-EM	80	233	0
055-022699-EM	2	269	0
084-007713-EM	575	627	0
038-001961-EM	426	457	0
047-000523-EM	497	526	1
057-006077-EM	21	51	0
162-002994-EM	716	758	0
024-005943-EM	887	961	0
080-010558-EM	789	823	0
053-002127-EM	3167	3236	0
037-001107-EM	66	110	0
055-010981-EM	837	932	0
024-004658-EM	670	782	0
049-000775-EM	179	354	0
007-011048-EM	50	101	0
132-000600-EM	1433	1453	1
049-002890-EM	701	848	0
053-001330-EM	70	119	0
032-000555-EM	40	357	0
008-015558-EM	26	80	0
024-006899-EM	98	140	0
024-008409-EM	183	308	0
055-028505-EM	113	224	0
005-000791-EM	334	344	1
058-001897-EM	669	726	0
084-003736-EM	748	1054	0
091-006585-EM	831	871	0
239-000360-EM	223	243	0
008-006664-EM	573	683	0
057-013144-EM	106	225	0
055-037529-EM	151	242	0
062-063131-EM	200	267	0
015-000716-EM	402	819	0
055-014500-EM	86	119	0
082-002192-EM	428	508	0
046-003767-EM	287	594	0
008-014863-EM	90	195	0
136-000135-EM	478	540	0
057-007558-EM	59	268	0
059-007226-EM	30	126	0
057-011326-EM	429	474	0
055-024165-EM	755	761	0
053-003890-EM	1054	1104	0
046-004702-EM	347	395	0
063-011185-EM	2	52	0
049-002890-EM	613	700	0
069-001402-EM	382	435	0
055-030507-EM	196	218	0
007-012660-EM	914	936	0
065-002327-EM	207	398	0
029-000841-EM	203	440	0
055-028606-EM	70	106	0
007-012393-EM	153	191	0
186-000928-EM	618	703	0
210-003022-EM	155	196	1
055-015705-EM	215	374	0
055-031121-EM	364	381	0
014-001166-EM	69	146	0
053-007718-EM	123	132	0
007-004965-EM	1655	1985	0
080-006610-EM	2	323	0
049-001462-EM	165	385	0
076-005555-EM	370	417	1
031-000759-EM	474	653	0
069-001478-EM	354	430	0
057-015709-EM	389	423	0
008-001585-EM	406	513	0
001-001121-EM	314	467	1
068-005766-EM	393	562	0
062-059521-EM	568	697	0
008-001955-EM	327	399	0
048-002324-EM	42	119	0
062-013497-EM	712	770	0
062-064124-EM	115	140	1
057-011510-EM	612	682	0
055-016322-EM	88	135	0
024-007017-EM	1603	1678	0
053-005569-EM	346	372	1
007-006287-EM	45	123	0
022-000162-EM	62	149	0
084-003075-EM	93	119	0
053-003470-EM	109	572	0
053-000187-EM	509	761	0
057-013887-EM	696	827	0
049-001147-EM	2	67	0
011-001397-EM	106	265	0
001-001550-EM	0	166	0
069-002014-EM	374	404	0
080-007082-EM	167	229	0
057-004720-EM	185	202	0
007-007562-EM	26	75	0
001-000573-EM	75	99	0
007-006566-EM	2	995	0
022-001990-EM	251	299	0
015-001401-EM	179	264	0
189-006361-EM	571	694	0
008-001747-EM	314	393	1
060-001639-EM	136	191	0
008-014720-EM	2	548	0
061-001558-EM	427	532	0
055-022556-EM	94	375	0
055-019106-EM	241	277	0
037-004582-EM	150	240	0
055-032806-EM	12	36	0
048-002567-EM	368	484	0
205-009905-EM	388	586	0
008-007277-EM	172	227	0
107-007963-EM	557	673	0
008-010431-EM	90	113	0
051-003490-EM	40	63	0
018-003136-EM	136	169	0
055-037254-EM	180	246	0
063-011720-EM	112	474	0
001-000927-EM	1180	1241	0
216-020620-EM	209	248	0
055-006799-EM	9	145	0
162-004875-EM	768	811	0
020-006499-EM	361	590	0
055-021242-EM	361	461	0
004-000458-EM	204	264	0
055-021914-EM	276	338	0
057-006059-EM	612	909	0
055-022699-EM	545	679	0
055-029613-EM	126	305	0
057-008793-EM	383	465	1
059-002527-EM	1451	1651	1
055-029742-EM	58	96	0
011-005162-EM	60	139	1
039-000011-EM	7754	7907	0
008-015579-EM	37	205	0
080-008046-EM	259	319	0
053-002451-EM	382	462	0
059-002182-EM	358	589	0
007-014713-EM	39	137	0
046-004475-EM	171	273	0
008-007079-EM	602	646	1
055-010561-EM	324	372	0
015-002435-EM	129	150	0
068-007459-EM	50	72	1
008-000387-EM	9	28	0
016-006676-EM	64	214	0
007-001768-EM	126	225	0
059-005278-EM	1422	1562	0
049-002260-EM	184	297	0
076-002263-EM	30	66	1
008-004501-EM	259	301	0
084-007000-EM	113	144	0
049-003086-EM	349	384	0
080-001816-EM	0	177	0
008-002990-EM	441	554	0
053-007351-EM	569	639	1
032-000326-EM	263	812	0
062-014739-EM	129	174	1
008-009339-EM	178	303	0
076-005967-EM	19	32	1
008-015808-EM	0	28	0
057-013280-EM	55	179	0
037-005798-EM	2	179	0
011-000319-EM	190	266	0
082-003107-EM	2	35	1
024-006996-EM	297	350	0
063-013744-EM	278	418	0
055-019707-EM	27	123	1
080-010558-EM	0	131	0
059-006594-EM	114	170	0
189-003402-EM	608	671	1
001-000955-EM	31	212	0
055-019984-EM	1302	1361	0
080-007082-EM	159	221	0
034-000181-EM	454	819	0
055-032362-EM	111	184	0
216-008268-EM	27	146	0
082-002108-EM	21	38	0
057-010450-EM	246	330	0
055-021914-EM	2	277	0
049-000129-EM	289	325	1
046-004842-EM	411	521	0
008-014290-EM	46	110	0
051-004325-EM	182	304	0
062-014560-EM	1446	1512	0
019-000499-EM	309	423	0
062-058178-EM	30	67	0
120-000946-EM	359	479	0
053-007033-EM	0	724	0
011-002691-EM	752	802	0
055-030761-EM	228	372	0
018-001636-EM	827	948	0
062-064004-EM	65	101	0
029-001483-EM	226	274	0
007-003913-EM	2	74	0
071-000313-EM	98	137	0
053-002102-EM	258	373	0
011-003769-EM	59	133	0
062-013497-EM	622	635	0
018-002193-EM	1450	1529	1
051-002834-EM	335	352	0
063-015704-EM	135	189	0
026-001332-EM	2	636	0
046-003060-EM	1189	1437	0
063-020933-EM	172	221	0
046-004682-EM	680	766	0
057-011163-EM	337	380	0
032-002316-EM	2	145	0
084-004567-EM	219	324	0
076-003081-EM	415	472	0
055-019106-EM	289	444	0
061-001277-EM	83	143	0
008-014290-EM	185	196	0
001-001452-EM	583	668	0
008-002396-EM	58	81	1
049-001147-EM	66	137	0
062-060795-EM	710	761	0
024-005596-EM	345	369	0
062-059485-EM	2	115	0
057-006454-EM	251	321	0
076-006798-EM	668	880	0
020-000678-EM	416	498	0
062-064474-EM	104	152	0
053-004430-EM	25	75	0
065-000053-EM	0	78	0
049-003202-EM	712	762	0
040-005724-EM	111	239	0
055-030224-EM	628	658	0
055-029267-EM	20	119	0
243-003469-EM	55	210	0
057-001739-EM	63	162	0
049-002509-EM	19	53	0
082-001092-EM	560	691	0
053-001831-EM	301	358	0
007-012805-EM	796	845	0
076-006229-EM	61	118	0
055-013576-EM	74	129	0
055-029263-EM	815	971	0
004-000632-EM	454	526	0
076-007774-EM	13	114	1
076-006351-EM	77	143	1
008-013287-EM	370	2531	0
055-018547-EM	53	166	0
019-000042-EM	140	270	0
063-003378-EM	898	953	0
057-015386-EM	251	345	0
018-005330-EM	206	246	0
038-001824-EM	1088	1160	0
062-064262-EM	53	123	1
007-014023-EM	1487	1549	0
015-002996-EM	2	3803	0
009-000642-EM	151	219	0
239-006988-EM	63	107	0
007-012724-EM	155	293	0
059-005767-EM	204	495	0
055-012300-EM	124	160	0
001-000538-EM	148	310	0
024-004820-EM	329	618	0
051-001934-EM	2	54	1
055-028256-EM	230	257	0
057-003873-EM	27783	27997	0
057-007537-EM	623	1408	0
046-004722-EM	327	424	1
055-032155-EM	203	286	0
076-005105-EM	645	710	0
062-051657-EM	3347	3416	0
065-001720-EM	316	502	0
055-002121-EM	67	131	0
057-009821-EM	112	171	0
055-023932-EM	311	391	0
055-019106-EM	89	240	0
055-029328-EM	356	563	0
059-003936-EM	362	440	0
055-026268-EM	35	128	0
062-059521-EM	369	556	0
055-003509-EM	2	256	0
007-014283-EM	243	331	0
018-003026-EM	561	694	1
065-002339-EM	393	506	0
007-011893-EM	194	355	0
147-004267-EM	668	716	0
008-002298-EM	1193	1677	0
062-059758-EM	279	335	0
057-011483-EM	19	51	0
163-003753-EM	355	2346	0
007-004672-EM	109	199	1
057-004779-EM	142	249	0
055-035149-EM	29	156	0
084-006148-EM	167	268	0
049-002890-EM	476	612	0
024-007038-EM	211	273	0
063-007188-EM	50	207	0
076-006272-EM	159	284	1
063-012255-EM	4033	4039	0
018-004888-EM	139	155	0
071-000293-EM	148	230	0
051-004791-EM	342	447	0
057-016191-EM	102	213	0
008-000891-EM	94	158	0
069-002014-EM	60	71	0
053-005569-EM	114	222	1
049-001846-EM	106	203	0
053-004731-EM	764	819	0
055-024165-EM	11	108	0
084-008338-EM	1649	1792	0
053-007414-EM	15	42	1
024-005797-EM	3644	3686	0
040-006031-EM	846	906	0
055-019918-EM	753	894	0
024-005943-EM	1221	2427	0
069-002678-EM	182	252	0
055-032398-EM	40	157	0
107-003038-EM	330	452	1
063-017536-EM	912	1203	0
053-003841-EM	173	237	0
084-000564-EM	190	295	0
057-005241-EM	40	108	0
049-001986-EM	25	83	0
080-010558-EM	559	705	0
080-003529-EM	35	67	0
080-009010-EM	58	363	1
062-061847-EM	31	69	1
069-000398-EM	118	192	1
024-007235-EM	150	282	1
080-011310-EM	364	380	0
011-000626-EM	24	67	1
062-000062-EM	1168	1237	0
055-011898-EM	482	623	0
055-031741-EM	220	285	0
008-001980-EM	67	161	1
048-000424-EM	257	363	0
076-005105-EM	596	656	0
016-001347-EM	160	209	0
032-000667-EM	54	126	0
051-001651-EM	0	184	0
069-001478-EM	367	443	0
216-018217-EM	672	700	1
016-000047-EM	783	817	0
080-002867-EM	418	517	1
152-000716-EM	864	976	0
053-004984-EM	2	86	1
008-005501-EM	359	593	0
011-000079-EM	91	131	0
080-000321-EM	154	227	0
038-001824-EM	617	852	0
196-006448-EM	499	618	0
084-001939-EM	2	64	0
008-011093-EM	199	314	0
202-000120-EM	422	571	0
082-002449-EM	778	841	0
055-019707-EM	35	131	1
046-004100-EM	66	121	0
011-000586-EM	340	354	0
150-003633-EM	308	377	1
069-002465-EM	2	73	0
235-012320-EM	714	807	0
011-004750-EM	22	56	0
215-003868-EM	67	82	0
051-006843-EM	259	362	1
058-001268-EM	665	844	0
057-010794-EM	167	327	0
059-000677-EM	39	590	0
062-014874-EM	74	122	0
069-000996-EM	1501	1627	0
055-019597-EM	190	343	0
057-011325-EM	139	201	0
157-002280-EM	17	96	0
029-000300-EM	464	480	0
008-011841-EM	862	968	0
024-006103-EM	125	143	0
055-028838-EM	795	842	0
057-002565-EM	60	115	0
063-013516-EM	257	336	0
055-028137-EM	82	148	0
068-002473-EM	341	363	0
040-009041-EM	466	489	0
076-004826-EM	495	654	0
069-001013-EM	60	174	0
046-000490-EM	349	363	0
080-005864-EM	0	114	0
063-011389-EM	217	446	0
008-016042-EM	236	301	0
008-013661-EM	248	323	0
053-008675-EM	245	348	1
055-003361-EM	14	77	0
024-003347-EM	0	958	0
007-002603-EM	12	61	0
053-007307-EM	2	190	1
057-014015-EM	390	437	0
032-002267-EM	386	428	0
